fpr,tpr
0.005169172932330827,0.8718035093872585
0.0051776888679689334,0.8719869619647672
0.005358807082945014,0.8724351914582679
0.005404135338345864,0.8731913351255646
0.005591798695246971,0.8736395646190652
0.005639097744360902,0.8738286005358894
0.00578168362627197,0.8743653691886003
0.005797773654916512,0.874615244251069
0.005824790307548928,0.8750634737445696
0.005883737349964698,0.8756138314770957
0.006062019118675682,0.8758345333089209
0.006290773532152842,0.8760586480556714
0.006329113924050633,0.8762562765141694
0.0065237651444548,0.87670450600767
0.006589785831960461,0.8768879585851788
0.006725417439703154,0.8772435571298156
0.006756756756756757,0.8774921005608737
0.006825135325959049,0.8784626638594502
0.007048872180451127,0.8786516997762743
0.007060484819957637,0.8790186049312917
0.007169287696577244,0.8795553735840024
0.007189239332096475,0.8798052486464712
0.007222739981360671,0.8800293633932215
0.007295834313956225,0.880946626280765
0.0074005550416281225,0.8812150106071204
0.0074211502782931356,0.8814648856695891
0.007766533301953401,0.8818317908246066
0.00786308973172988,0.882100175150962
0.007921714818266543,0.8823242898977123
0.008001882795951988,0.8828746476302385
0.008237232289950576,0.8832415527852558
0.008348794063079777,0.8834914278477245
0.008387698042870456,0.8837155425944749
0.008620689655172414,0.8839396573412251
0.00869360902255639,0.8841286932580494
0.008707931277947752,0.8846790509905756
0.008928571428571428,0.885057122824224
0.009086672879776329,0.8855053523177246
0.009178630265944928,0.8862391626277595
0.009413979759943516,0.887156425515303
0.009552656104380242,0.8873805402620534
0.009559337840988575,0.8876012420938786
0.0097856477166822,0.8878253568406289
0.0097924924224761,0.8880460586724541
0.009868421052631578,0.8882350945892783
0.009944495837187789,0.8887718632419891
0.010103383458646616,0.8891499350756374
0.01020408163265306,0.8893998101381063
0.010338345864661654,0.8895888460549305
0.010355377735937867,0.8897722986324391
0.010407030527289547,0.8900406829587945
0.010717614165890028,0.8902647977055448
0.010869565217391304,0.8905331820319001
0.01119141991140126,0.8907538838637253
0.01129677571193222,0.8909373364412341
0.011416589002795898,0.8911614511879844
0.011486169714017815,0.8913590796464825
0.011767474699929396,0.8917259848014999
0.011983082706766917,0.8919150207183241
0.012124038237351364,0.8921357225501493
0.012238173687926571,0.8928695328601842
0.012257169287696577,0.8931379171865396
0.01247352318192516,0.8933213697640483
0.012708872675923747,0.8935048223415569
0.012944222169922335,0.8936882749190657
0.013157894736842105,0.8938773108358898
0.013179571663920923,0.8942442159909073
0.013280521901211557,0.8944683307376576
0.013392857142857142,0.894846402571306
0.01341350601295097,0.8951147868976612
0.01341492115791951,0.89529823947517
0.013513513513513514,0.8957464689686706
0.01364477335800185,0.8960148532950261
0.013885620145916686,0.8963817584500435
0.013979496738117428,0.8966058731967937
0.014120969639915274,0.8967893257743025
0.014356319133913862,0.8969727783518112
0.01456766917293233,0.8971618142686354
0.014801110083256245,0.8974301985949908
0.014802631578947368,0.897619234511815
0.014827018121911038,0.8978026870893238
0.014911463187325256,0.898026801836074
0.015297717109908213,0.8982102544135827
0.015533066603906801,0.8983937069910916
0.01572617946345976,0.8986620913174469
0.01574248120300752,0.8988511272342711
0.01617440225035162,0.8990487556927691
0.016212406015037595,0.8992377916095933
0.016239115085902565,0.8994212441871019
0.016309412861136997,0.8996453589338522
0.016408813877168308,0.8998429873923502
0.016474464579901153,0.900026439969859
0.016542404473438955,0.9002505547166093
0.01670981407389974,0.9008009124491355
0.016775396085740912,0.9014732566893866
0.016945163567898328,0.9016567092668951
0.017415862555895504,0.9018401618444039
0.017474370922646785,0.9027366208314053
0.017707362534948742,0.9031848503249059
0.018357260531889855,0.9041021132124495
0.018501387604070305,0.9043704975388048
0.01856203007518797,0.904559533455629
0.018592610025888443,0.9047429860331377
0.01882795951988703,0.9049264386106465
0.018963922294172063,0.9051948229370019
0.019298658507884207,0.9053782755145106
0.019351830263464678,0.9055989773463358
0.0196577243293247,0.9058673616726911
0.019769357495881382,0.9060508142501998
0.01981813942643973,0.9062715160820249
0.020206766917293232,0.9064605519988491
0.020240056483878558,0.9066440045763579
0.02028444858941478,0.9068647064081831
0.02062822315986873,0.9070623348666812
0.020676691729323307,0.9072513707835054
0.020710755471875734,0.907434823361014
0.02096924510717614,0.9076589381077644
0.021202236719478098,0.9078830528545146
0.021450221496852412,0.9081037546863399
0.02150786308973173,0.9083721390126953
0.021616541353383457,0.9089392467631678
0.021668219944082013,0.9093874762566685
0.021851503759398497,0.9095765121734927
0.02190121155638397,0.9098006269202431
0.022134203168685928,0.9100247416669933
